Users,Age,Screentime,SocialMediaHours,SleepHours,ExerciseMinutes,StudyWorkHours,ProductivityScore,StressLevel,Platform
3117,18,1.21,5.21,6.74,82,2.45,10.8,Low,YouTube
3118,32,2.23,3.46,6.52,70,9.46,89.09,Medium,Snapchat
3119,27,11.9,0.57,5.03,14,4.59,50.98,Low,YouTube
3120,16,4.08,5.55,4.78,37,9.25,14.98,Low,Snapchat
3121,32,11.73,5.84,5.08,24,1.91,9.78,Medium,Instagram
3122,18,3.01,5.22,5.94,60,5.64,44.57,Low,Snapchat
3123,41,4.97,3.06,8.85,85,1.01,1.53,Medium,Instagram
3124,30,9.28,4.47,7.58,86,4.74,96.16,Low,YouTube
3125,47,8.24,3.4,8.11,49,1.75,17.9,Medium,Instagram
3126,47,7.39,5.75,6.03,9,5.04,42.53,Medium,Instagram
3127,19,6.83,4.88,6.16,99,6,61.06,High,Snapchat
3128,33,10.28,1.11,4.23,100,8.67,67.81,High,Instagram
3129,34,3.58,5.32,7.33,49,3.66,56.92,Medium,Twitter
3130,29,5.87,5.65,5.53,105,6.1,18.68,Medium,Twitter
3131,48,2.71,3.28,7.45,41,1.6,47.71,Low,YouTube
3132,29,7.56,7.07,5.45,105,9.22,32.94,Low,Twitter
3133,49,3.76,6.82,3.65,70,5.07,9.85,High,Snapchat
3134,19,4.67,1.81,4.04,51,3.27,39.36,Low,Instagram
3135,39,6.18,7.28,7.87,45,5.17,61.27,Medium,Instagram
3136,44,1.29,3.81,4.55,88,5.33,11.1,Medium,YouTube
3137,34,2.01,5.93,4.59,39,7.69,17.33,Medium,Instagram
3138,21,8.55,6.61,8.58,57,9.77,9.54,Low,Instagram
3139,48,5.72,4.29,6.95,104,2.68,1.11,Low,Instagram
3140,34,10.51,3.49,3.69,23,1.49,93.71,Medium,YouTube
3141,16,8.64,7.37,3.86,68,6.9,83.99,Low,Twitter
3142,20,1.09,2.23,4.63,84,8.96,23.92,Medium,Twitter
3143,42,7.78,2.43,6.56,39,6.09,58.19,Medium,LinkedIn
3144,31,2.03,3.21,7.52,19,1.72,80.36,Medium,Snapchat
3145,21,9.59,6.95,4.65,28,4.8,37.29,Medium,LinkedIn
3146,28,11.91,7.54,8.22,36,6.89,74.17,High,YouTube
3147,34,6.84,2.15,3.66,19,3.95,87,Low,YouTube
3148,27,8.51,6.98,4.25,17,8.6,50.37,Medium,Twitter
3149,31,3.61,2.44,8.82,3,3.02,88.92,Medium,Instagram
3150,25,5.81,7.78,3.81,10,4.28,21.79,Medium,LinkedIn
3151,40,10.42,4.98,8.33,116,9.25,90.24,Low,YouTube
3152,35,2.84,0.55,7.22,63,6.16,80.74,Low,Snapchat
3153,46,3.92,0.76,3.44,85,1.06,84.17,High,LinkedIn
3154,19,5.9,1.61,5.9,51,3.2,1.45,High,Snapchat
3155,38,8.83,1.91,6.11,42,7.78,66.7,Medium,Snapchat
3156,17,5.13,6.26,8.59,13,1.47,40.66,High,Twitter
3157,37,11.21,2.17,5.53,44,9.94,60.85,Low,Twitter
3158,23,2.04,7.77,5.68,27,9.08,9.28,Medium,Snapchat
3159,22,5.08,5.27,3.67,3,3.01,24.41,Low,LinkedIn
3160,29,8.8,5.69,6.84,15,9.06,35.78,High,Twitter
3161,18,3.49,2.13,4.27,37,7.3,72.12,Medium,LinkedIn
3162,31,8.22,7.2,3.47,62,4.83,55.74,Medium,Twitter
3163,34,2.81,5.51,8.98,22,2.77,2.45,Medium,Instagram
3164,33,1.62,6.98,4.62,76,2.8,34.14,Low,YouTube
3165,31,2.33,7.67,3.85,118,6.35,94.06,Low,Instagram
3166,23,11.23,1.44,7.2,19,4.74,18.81,High,Instagram
3167,48,7.07,1.22,7.93,68,6.36,24.44,Low,YouTube
3168,27,9.76,6.53,3.38,82,3.97,31.43,High,Twitter
3169,26,4.66,7,3.63,20,3.07,27.53,Medium,Twitter
3170,20,7.52,4.88,3.54,41,8.53,13.05,Low,Instagram
3171,42,6.44,3.25,3.28,68,9.28,31.95,Low,Twitter
3172,27,11.4,5.39,6.96,13,7.35,54.4,Low,Snapchat
3173,32,9.22,2.79,6.53,99,2.45,67.85,Low,Snapchat
3174,21,9.04,2.29,6.98,69,1.83,64.64,Low,Twitter
3175,48,1.51,4.16,6.03,4,5.85,17.1,Medium,Snapchat
3176,20,7.05,2.12,7.91,23,5.95,61.84,Medium,YouTube
3177,43,6.14,4.13,6.28,92,6.75,36.47,Medium,Instagram
3178,29,11.21,7.67,8.51,28,9.16,82.36,Medium,Twitter
3179,20,3.83,6.8,5.91,1,6.82,36.88,High,Instagram
3180,48,3.97,7.56,7.74,5,9.25,97.68,High,YouTube
3181,34,5.52,6.55,5.44,33,2.06,61.87,High,Instagram
3182,37,3.68,3.16,5.61,75,7.38,43.47,High,Twitter
3183,20,2.42,6.59,8.09,21,9.35,50.81,High,YouTube
3184,17,10.43,7.42,3.65,3,5.17,18.42,Medium,YouTube
3185,45,7.14,7.6,6.39,108,9.71,68.33,High,Snapchat
3186,19,10.47,5.62,7.36,112,5.97,96.34,Medium,Twitter
3187,48,10.14,2.09,7.5,5,9.49,51.98,Medium,YouTube
3188,28,4.1,0.8,6.55,66,7.74,99.24,Low,YouTube
3189,35,7.03,1.6,5.69,76,5.12,15.9,High,Instagram
3190,22,1.92,7.74,4.56,62,1.31,64.13,High,Snapchat
3191,30,11.07,3.97,8.46,86,6.92,68.11,Medium,Instagram
3192,38,5.45,6.91,5.22,98,3.29,31.86,Medium,YouTube
3193,29,5.33,3.99,7.79,89,3.6,35.8,Low,YouTube
3194,38,4.33,5.46,3.19,115,1.18,94.6,Low,Instagram
3195,34,6.07,0.68,4.39,72,6.02,61.58,Medium,Instagram
3196,44,3.77,2.37,5.07,86,3.6,78.37,Medium,YouTube
3197,35,5.12,3.77,7.03,67,9.84,72.87,Medium,YouTube
3198,44,9.8,5.23,4.92,33,7.74,61.49,Low,Snapchat
3199,39,10.18,1.79,3.25,100,4.22,5.74,High,YouTube
3200,33,4.35,6.23,4.04,71,3.65,66.61,Low,YouTube
3201,25,6.16,3.23,4.55,33,7.43,35.15,Low,Twitter
3202,23,10.61,6.63,4.06,56,3.29,47.43,Low,LinkedIn
3203,41,1.58,1.23,4.22,36,5.03,85.29,Medium,LinkedIn
3204,44,10.78,5.6,7.61,5,2.44,96.9,Low,YouTube
3205,25,3.41,2.7,5.47,70,3.29,69.73,High,Snapchat
3206,32,8.46,6.47,5.43,44,1.89,23.97,Low,Twitter
3207,17,7.41,3.52,8.8,40,4.84,32.45,High,YouTube
3208,21,7.08,5.49,5.68,102,9.34,14.67,High,Twitter
3209,20,10.45,7.51,8.57,99,1.91,58.49,Medium,Instagram
3210,43,2.12,0.65,4.79,4,4.94,93.06,Medium,Snapchat
3211,20,4.82,0.58,5.4,59,3.68,81.28,Medium,LinkedIn
3212,33,6.92,6.28,5.38,66,4.27,54.82,High,Twitter
3213,41,9.92,5.35,6.28,16,7.94,94.2,Medium,YouTube
3214,35,3.38,2.7,6.51,82,4.92,89.78,High,Instagram
3215,42,9.83,4.21,4.49,108,6.85,36.75,Medium,Snapchat
3216,27,5.4,0.81,7.76,64,9.75,55.43,Medium,Twitter
3217,22,3.08,1.94,5.98,100,6.55,30.3,High,Instagram
3218,18,9.35,3.68,3.04,54,4.04,1.87,Medium,Twitter
3219,25,2,6.76,6.55,8,4.58,45.67,Low,Twitter
3220,49,6.66,4.1,7.79,3,7.26,75.26,Low,Twitter
3221,40,1.7,4.9,4.5,41,7.25,63.78,Low,Snapchat
3222,31,4.92,7.05,3.23,45,4.31,92.76,Low,Snapchat
3223,17,7.61,2.82,7.84,73,7.52,68.89,High,LinkedIn
3224,39,7.12,5.76,8.86,95,5.96,14.98,Medium,Twitter
3225,25,5.45,6.96,3.46,0,9.82,27.42,Low,Instagram
3226,37,5.72,2.02,8.63,86,9.17,13.41,High,YouTube
3227,41,3.49,3.17,5.16,114,8.41,79.68,High,Twitter
3228,42,6.01,7.85,8.65,16,1.31,95.12,Medium,LinkedIn
3229,44,11.49,7.87,6.89,115,4.42,23.4,Low,Snapchat
3230,35,10.35,2.17,8.34,93,6.16,76.79,Low,LinkedIn
3231,42,2.6,1,7.71,90,5.69,44.26,High,LinkedIn
3232,35,1.33,2.53,3.17,78,7.87,36.17,High,Twitter
3233,34,11.27,3.48,3.39,117,9.18,98.7,Low,Twitter
3234,35,6.79,3.81,6.15,101,8.08,35.24,Medium,Instagram
3235,17,6.92,5.14,3.78,6,2.98,66.44,High,Instagram
3236,45,9.59,7.25,5.77,96,5.37,71.57,High,LinkedIn
3237,49,4.46,2.98,8.73,4,4.54,77.53,Medium,Instagram
3238,37,6.3,6.87,4.77,51,7.9,86.34,Medium,Instagram
3239,18,11.66,1.2,5.93,115,9.06,57.05,High,YouTube
3240,21,8.39,0.81,5.31,102,3.58,60.84,High,Instagram
3241,30,2.69,4.28,6.78,97,5.4,71.4,Low,LinkedIn
3242,42,2.47,0.95,4.16,52,7.59,15.74,High,Twitter
3243,25,3.25,3.44,4.56,118,1.45,20.8,High,Snapchat
3244,24,9.43,7.23,8.15,2,9.67,76.67,High,Twitter
3245,48,4.25,2.31,7.87,61,8.2,14.36,Low,LinkedIn
3246,47,1.24,5.79,7.74,31,5.88,69.16,Medium,Snapchat
3247,21,11.39,2.77,7.63,1,8.01,4.21,Medium,YouTube
3248,17,2.87,0.84,5.76,79,8.53,34.42,Medium,LinkedIn
3249,44,1.11,4.68,7.37,80,5.44,66.56,High,LinkedIn
3250,19,3.61,6.76,5.32,52,4.96,70.96,High,LinkedIn
3251,16,3.59,3.57,3.6,11,8.54,63.38,Medium,Twitter
3252,34,5.64,5.13,5.36,4,8.74,44.71,Low,Snapchat
3253,41,11.12,7.25,3.95,3,2.11,26.21,High,YouTube
3254,40,10.67,6.42,5.35,55,9.17,61.72,Low,Instagram
3255,25,6.03,1.95,4.78,79,3.49,19.31,Low,Snapchat
3256,30,5.52,6,6.59,81,7,6.97,High,LinkedIn
3257,37,7.11,4.26,5.17,63,7.38,2.94,Medium,LinkedIn
3258,36,3.68,6.09,7.23,44,3.52,27.51,Low,LinkedIn
3259,37,1.57,4.21,6.07,59,3.74,3.97,Medium,LinkedIn
3260,49,11.33,1.46,8.52,19,7.36,25.67,High,YouTube
3261,45,3.05,4.77,3.55,52,2.58,29.65,Low,Twitter
3262,40,3.18,4.19,7.13,72,8.73,35.15,High,Snapchat
3263,43,6.2,4.38,7.03,15,3.01,71.63,High,YouTube
3264,16,6.41,7.09,8.7,98,4.16,44.69,Low,YouTube
3265,19,1.2,7.21,5.23,92,3.4,98.54,Low,YouTube
3266,22,2.63,3.9,4.83,112,3.21,94.79,Medium,YouTube
3267,24,5.16,3.92,4.03,29,9.81,98.17,Low,YouTube
3268,34,8.52,4.36,4.59,19,3.28,41.81,High,YouTube
3269,16,3.51,4.4,6.01,105,6.2,5.38,Medium,YouTube
3270,25,5.65,7.63,8.03,85,7.71,86.17,High,Twitter
3271,24,7.13,5.37,4.71,86,1.38,44.05,Medium,Twitter
3272,47,10.77,2.58,3.95,51,8.93,64.47,High,YouTube
3273,47,4.59,4.49,4.63,35,2.38,84.5,Medium,LinkedIn
3274,21,2.47,5.2,3.61,21,6.29,61.12,Low,Instagram
3275,32,6.38,5.3,8.56,0,6.77,73.95,High,YouTube
3276,25,9.21,4.89,8.24,20,6.67,25.63,High,Snapchat
3277,42,2.21,1.83,4.85,47,7.6,20.31,Medium,Snapchat
3278,36,5.67,0.75,4.48,106,9.38,55.97,Low,YouTube
3279,40,1.2,3.03,8.43,82,9.34,64.16,Low,Twitter
3280,43,1.37,3.71,3.01,71,6.2,87.31,Medium,Snapchat
3281,30,6.31,0.96,6.6,4,4.33,82.32,Low,Twitter
3282,19,4.28,6.61,8.5,118,3.89,98.92,Low,Instagram
3283,44,10.3,3.08,6.05,119,8.98,96.67,Medium,LinkedIn
3284,24,7.62,7.35,3.02,39,8.68,62.73,High,Twitter
3285,42,5.99,1.66,4.31,92,3.66,50.84,Medium,Snapchat
3286,41,5.49,0.93,8.53,81,2.37,76.3,Medium,Instagram
3287,34,6.47,4.12,3.1,92,8.75,26.88,Medium,LinkedIn
3288,43,1.44,1.92,5.37,78,6.48,35.89,Low,Twitter
3289,32,10.82,7.53,7.74,113,3.82,76.95,High,LinkedIn
3290,35,11.98,0.58,8.03,44,6.5,95.05,Low,Instagram
3291,38,3,3.59,5.87,30,1.6,89.64,Low,Instagram
3292,47,2.32,7.45,4.39,14,2.71,8.21,Low,YouTube
3293,48,2.58,3.38,6.6,57,5.91,23.96,High,YouTube
3294,20,8.27,1.2,4.58,52,5.85,28.06,Medium,Twitter
3295,49,8.28,2.77,4.53,44,3.22,38.94,Medium,Snapchat
3296,26,10.33,4.24,7.85,66,9.84,8,High,YouTube
3297,18,9.27,1.89,3.93,107,4.71,23.86,Medium,Twitter
3298,48,5.95,4,3.03,107,7.38,71.9,High,LinkedIn
3299,26,7.74,6.77,5.02,41,3.33,25.2,Low,Instagram
3300,31,8.57,7.04,5.95,96,4.82,94.31,Medium,YouTube
3301,33,6.64,0.87,7.23,23,8.48,42.88,High,Twitter
3302,45,6.23,1.71,7.69,37,8.64,10.87,High,Instagram
3303,25,8.1,2.56,6.98,50,2.22,84.42,High,LinkedIn
3304,33,7.13,4.96,6.76,23,4.19,91.63,High,YouTube
3305,34,8.08,3.21,6.99,76,2.83,92.88,Medium,YouTube
3306,28,7.74,6.83,4.63,90,9.01,49.9,Low,LinkedIn
3307,18,8.91,5.88,5.29,32,7.78,92.13,Medium,Snapchat
3308,25,8.07,1.25,6.7,18,6.07,71.21,Medium,Twitter
3309,16,6.72,5.18,3.39,24,6.85,20.37,High,LinkedIn
3310,42,8.5,1.35,4.77,69,9.23,53.79,Low,Instagram
3311,23,5.94,2.41,5.44,96,3.73,43.85,High,Instagram
3312,32,3.66,1.83,6.2,88,1.12,45.65,Medium,Snapchat
3313,24,1.02,1.8,5.92,86,1.24,41.92,Low,LinkedIn
3314,21,7.16,5.12,7.31,48,1.42,18.35,Medium,Twitter
3315,40,7.5,4.73,5.84,16,2.16,39.61,Low,LinkedIn
3316,43,11.69,1.82,8.42,20,6.14,51.69,Low,Snapchat
3317,48,4.98,7.93,5.28,42,9.83,29.28,High,YouTube
3318,24,5.34,3.66,6.15,83,4.78,18.51,High,LinkedIn
3319,33,3.22,1.23,3.02,75,7.41,20.63,High,Snapchat
3320,36,1.78,1.4,4.86,119,8.13,20.1,Medium,Snapchat
3321,17,9.5,4.88,8.2,76,8.21,45.23,Low,YouTube
3322,30,3.75,7.84,5,81,4.99,21.7,High,Snapchat
3323,43,7.7,4.79,4.52,21,5.95,72.02,High,Twitter
3324,33,8.57,7.62,6.26,62,3.96,34.23,High,Snapchat
3325,49,6.18,3.83,3.47,23,7.19,94,High,YouTube
3326,37,10.64,3.77,6.19,32,4.45,7.21,Low,LinkedIn
3327,26,5.88,4.25,4.82,66,3.8,31.69,Low,Snapchat
3328,28,4.13,5.73,5.3,80,6.65,74.1,Medium,Snapchat
3329,19,10.86,3.26,7.75,102,4.07,68.79,High,Twitter
3330,37,10.48,6.98,6.97,95,4.67,42.64,Low,YouTube
3331,22,2.8,0.72,5.68,16,7.4,87.15,Low,YouTube
3332,39,1.29,3.8,6.47,47,8.68,8.07,Medium,YouTube
3333,19,1.99,4.33,7.6,43,4.91,51.4,High,YouTube
3334,43,4.15,5.05,7.47,24,5.7,20.84,Medium,YouTube
3335,30,11.69,2.57,4.11,71,7.72,38.02,High,Instagram
3336,16,7.14,3.71,4.81,106,3.02,70.21,Low,LinkedIn
3337,18,5.11,4.13,5.09,98,4.74,10.8,Low,Snapchat
3338,29,10.78,5.65,4.13,59,8.3,5.33,High,Snapchat
3339,16,5.98,6.3,3.07,28,9.05,42.66,High,Snapchat
3340,36,4.47,6.03,4.04,11,6.8,27.87,Low,Twitter
3341,44,11.35,3.06,7.85,99,4.54,72.33,Low,YouTube
3342,20,10.34,8,6.28,8,6.45,7.49,Low,LinkedIn
3343,25,10.28,6.86,5.05,89,2.61,96.68,Medium,Snapchat
3344,43,6.64,2.45,6.65,85,1.26,62.45,Medium,YouTube
3345,36,9.68,1.96,7.44,52,1.67,50.63,Medium,YouTube
3346,22,2.97,2.86,5.13,60,1.97,41.84,Medium,YouTube
3347,18,7.31,3.89,5.8,30,3.03,75.15,High,Twitter
3348,35,11.82,6.88,3.39,116,5.16,36.28,High,LinkedIn
3349,34,4.2,6.34,6.58,112,3.09,77.92,Low,Snapchat
3350,19,9.74,6.88,5.14,47,6.27,71.36,High,Instagram
3351,20,6.4,2.54,5.6,107,9.98,55.58,High,Twitter
3352,16,1.44,4.95,5.54,93,5.48,88.98,High,Twitter
3353,19,9.39,2.62,6.79,78,7.81,35.25,Medium,Instagram
3354,27,2.85,1.32,6.43,46,3.63,6.73,High,Twitter
3355,42,7.95,5.63,5.53,32,9.67,38.24,High,Snapchat
3356,38,1.94,1.57,3.1,66,3.24,87.66,Low,LinkedIn
3357,40,11.42,5.51,6.73,97,6.37,8.65,Medium,LinkedIn
3358,36,4.21,5.36,8.28,63,9.85,76.55,Low,Snapchat
3359,39,3.49,6.58,7.62,16,8.27,82.7,Low,Snapchat
3360,40,2.42,1.55,8.89,43,9.93,43.37,Medium,LinkedIn
3361,47,11.41,6.38,3.83,4,4.42,20.26,Medium,Snapchat
3362,47,8.83,7.99,4.34,93,1.7,36.2,Medium,Twitter
3363,20,9.16,6.88,6.24,61,3.19,40.45,Low,LinkedIn
3364,31,6.49,6.14,4.42,106,9.62,93.29,Low,Instagram
3365,48,6.22,5.47,3.21,114,4.34,29.18,Medium,Instagram
3366,36,2.21,3.66,5.41,62,2.12,97.29,Low,Snapchat
3367,24,7.16,5.98,4.73,78,6.34,11.77,High,Instagram
3368,21,3.72,5.93,4.58,38,5.5,97.43,Low,Instagram
3369,37,11.75,5.24,8.72,71,1.56,23.11,Medium,LinkedIn
3370,20,9.76,6.47,4.43,41,5.08,17.61,Low,Twitter
3371,38,5.54,3.87,3.78,101,6.7,12.89,Low,YouTube
3372,32,2.66,1.41,3.75,91,3.09,32.31,Medium,Instagram
3373,27,9.64,4.69,7.84,20,2.12,62.04,High,Snapchat
3374,38,2.34,2.49,7.29,46,8.78,66.97,Medium,YouTube
3375,31,3.08,3.38,3.78,73,6.63,37.63,Low,Instagram
3376,18,3.33,0.63,4.32,27,2.4,23.85,High,Twitter
3377,45,7.13,3.37,7.48,20,6.66,99.51,High,Instagram
3378,37,9.66,6.57,4.65,112,7.62,27.79,Low,Snapchat
3379,24,4.46,4.57,8.89,27,6.38,38.45,Medium,Twitter
3380,44,1.93,0.57,6.24,85,2.05,48.62,High,Snapchat
3381,38,6.11,4.02,4.15,101,2.12,74.22,Medium,Snapchat
3382,28,9.23,2.69,8.15,18,1.41,16.06,Low,Snapchat
3383,47,3.44,4.08,4.92,62,3.11,27.35,Medium,Snapchat
3384,38,3.42,3.54,4.73,115,1.54,99.69,Medium,Snapchat
3385,32,11.42,7.49,4.96,51,8.25,82.69,Medium,Twitter
3386,36,11.5,0.81,7.61,37,1.14,44.94,High,LinkedIn
3387,17,11.9,5.63,4.04,45,6.23,11.76,Low,Twitter
3388,21,9.88,6.88,5.29,23,8.29,86.8,High,LinkedIn
3389,33,3.07,7.69,3.18,91,9.05,78.52,High,Twitter
3390,45,3.33,1.83,7.96,44,4.69,58.49,Low,Snapchat
3391,37,4.74,4.48,5.04,76,6.59,41.04,High,Twitter
3392,48,4.5,0.83,4.49,8,9.56,93.63,High,Twitter
3393,45,11.52,4.24,6.48,8,7.04,30.27,Medium,LinkedIn
3394,32,9.68,1.44,7.23,20,9.11,32.77,High,Twitter
3395,47,8.96,6.78,7.88,23,7.16,87.68,Low,Twitter
3396,29,3.05,1.35,5.09,94,1.61,63.01,Low,Instagram
3397,25,11,4.35,7.87,63,2.77,95.14,High,Snapchat
3398,49,10.11,4.41,5.79,92,9.46,64.86,High,Snapchat
3399,24,2.8,7.79,3.61,39,8.6,4.27,Medium,Instagram
3400,43,10.58,5.41,8.08,73,4.8,18.5,High,Twitter
3401,26,3.99,2.66,6.29,51,2.45,28.9,Medium,YouTube
3402,29,1.89,2.31,6.61,3,2.41,86.86,Medium,Twitter
3403,34,8.23,1.46,8.62,2,9.14,83.25,High,Snapchat
3404,30,8.19,6.17,6.35,12,2.5,79.24,High,Twitter
3405,43,2.04,5.68,3.03,20,4.48,55.8,Low,YouTube
3406,39,4.51,5.07,8.22,7,9.11,14.76,High,Instagram
3407,23,11.92,0.81,4.71,119,1.3,13.99,Low,Snapchat
3408,24,8.46,6.22,6.01,72,6.68,13.48,Medium,YouTube
3409,48,9.03,5.31,4.23,109,4.16,85.61,Medium,YouTube
3410,48,3.34,7.73,4.78,0,1.97,15.01,High,YouTube
3411,34,1.87,4.9,7.12,13,6.11,81.04,Low,LinkedIn
3412,18,4.05,2.78,5.58,75,5.36,84.63,Low,Instagram
3413,25,3.74,3.36,6.76,35,1.89,11.4,Low,Snapchat
3414,16,3.58,1.82,7.94,21,3.4,90.3,Medium,Instagram
3415,44,3.12,5.92,5.04,116,7.66,89.86,Low,LinkedIn
3416,49,7.32,5.81,6.41,35,7.8,64.18,Medium,Snapchat
3417,28,4.61,2,7.67,44,6.39,51.79,Medium,Twitter
3418,16,10.02,1.69,7.29,15,1.99,65.08,High,Instagram
3419,49,3.02,1.08,6.24,10,8.68,41.08,High,LinkedIn
3420,44,6.11,7.34,5.3,66,2.55,59.28,Medium,Twitter
3421,28,1.15,2.25,5.45,97,7.49,96.98,High,LinkedIn
3422,44,6.3,3.08,5.6,24,1.38,12.22,High,Snapchat
3423,39,1.61,2.6,5.09,89,3.99,24.15,Medium,Instagram
3424,41,11.75,3.6,7.19,66,5.31,52.88,Medium,LinkedIn
3425,32,9.7,5.86,3.75,83,1.25,26.6,Low,Snapchat
3426,22,6.39,7.03,8.8,30,2.54,99.28,Low,LinkedIn
3427,28,1.95,1.87,7.67,112,3.87,72.31,High,YouTube
3428,20,7.52,5.65,4.79,64,9.84,43.96,High,Instagram
3429,41,9.35,3.14,3.26,89,8.02,90.37,Medium,YouTube
3430,18,3.1,7.85,7.27,88,8.57,15.3,Low,LinkedIn
3431,22,7.25,2.74,7.41,10,7.01,29.5,Low,Twitter
3432,16,9.96,0.55,8.78,79,3.63,95.64,Medium,Snapchat
3433,32,9.45,4.37,4.52,83,7.39,56.14,Medium,Twitter
3434,40,9.83,1.63,3.5,105,7.06,92.15,Medium,Twitter
3435,18,10.67,0.83,8.49,115,6.49,98.44,Low,YouTube
3436,30,11.31,5.74,4.55,37,3.68,36.66,Medium,Snapchat
3437,44,5.46,5.99,7.33,1,3.37,58.07,High,LinkedIn
3438,47,7.26,3.96,3.36,53,4.03,84.82,Low,LinkedIn
3439,41,9.7,5.58,7.56,92,3.81,28,Medium,LinkedIn
3440,31,8.67,4.54,3.76,6,1.7,45.23,High,LinkedIn
3441,40,11.95,5.22,7.17,48,8.22,16.18,Low,YouTube
3442,43,1.15,4.98,6.19,39,4.32,65.6,Medium,Snapchat
3443,24,4.91,5.49,8.73,44,7.36,1.42,High,LinkedIn
3444,16,4.09,2,3.22,53,3.52,45.48,Medium,Instagram
3445,44,3.89,2.52,4.75,88,6.42,92.99,High,LinkedIn
3446,37,3.45,3.8,3.42,60,1.31,89.83,Low,YouTube
3447,31,8.8,3.85,8.28,3,1.95,80.57,Low,Instagram
3448,22,1.93,6.31,6.56,106,4.28,14.97,Low,Twitter
3449,29,9.16,3.26,6.21,33,3.42,52.51,Medium,YouTube
3450,44,8.63,1.72,3.79,88,4.18,72.19,Low,LinkedIn
3451,34,3.76,2.39,5.93,7,9.38,11.02,High,Snapchat
3452,34,3.78,2.11,5.39,31,1.67,15.55,Medium,Snapchat
3453,17,7.92,5.99,4.89,17,5.16,4.97,High,Instagram
3454,30,9.38,4.03,7.63,39,2.78,32.98,High,YouTube
3455,18,10.64,5.81,3.37,74,4.2,87.85,High,Instagram
3456,26,10.37,3.62,6.88,55,7.09,51.24,Medium,Instagram
3457,45,11.61,7.17,7.94,36,9.76,85.47,High,Snapchat
3458,33,7.4,7.88,8.44,102,7.25,9.28,High,YouTube
3459,17,11,5.52,7.48,54,8.96,6.55,Low,Snapchat
3460,47,9.89,6.98,4.69,35,2.33,80.59,Medium,YouTube
3461,23,10.84,4.31,6.6,117,2.63,50.28,Low,Snapchat
3462,37,1.13,7.51,3.85,9,8.89,47.62,High,YouTube
3463,21,11.62,6.74,3.7,69,6.47,48.09,High,Twitter
3464,27,6.21,7.94,6.83,108,8.13,38.73,Medium,Snapchat
3465,30,9.78,5.17,8.11,79,3.01,88.75,High,Twitter
3466,43,2.4,6.34,3.4,117,4.14,52.58,Medium,Instagram
3467,33,5.36,4.57,3.64,88,1.73,97.41,High,Snapchat
3468,17,3.99,2.44,6.39,62,9.06,84.81,High,Instagram
3469,28,4.21,3.16,4.31,33,9.61,74.02,Low,Snapchat
3470,30,2.36,7.21,6.67,94,8.72,63.98,High,Instagram
3471,35,9.86,0.92,4.29,119,4.93,83.68,Low,LinkedIn
3472,44,1.1,4.94,3.7,110,4.07,88.29,Low,YouTube
3473,44,4.44,3.29,6.27,71,5.16,14.19,High,Instagram
3474,18,2.92,3.4,8.17,16,6.74,36.61,Low,YouTube
3475,34,7.48,7.13,7.11,60,4.88,80.74,Medium,Instagram
3476,18,3.8,6.9,7.91,77,4.79,22.91,Low,Snapchat
3477,29,3.85,4.99,4.6,93,4.88,59.03,Medium,YouTube
3478,19,6.37,2.55,8.32,17,7.7,78.26,Low,YouTube
3479,26,8.18,4.07,5.26,60,8.08,23.17,Low,Twitter
3480,46,2.33,3.56,8.11,109,8.83,40.8,Low,YouTube
3481,47,2.93,3.15,5.83,35,3.19,91.6,High,YouTube
3482,42,3.72,1.27,4.61,84,2.42,36.24,High,YouTube
3483,45,11.71,4.57,4.56,52,4.11,60.87,High,Instagram
3484,17,5.37,2.76,6.41,94,4.78,43.95,High,LinkedIn
3485,24,7.59,5.46,3.47,117,7.32,87.83,Medium,YouTube
3486,43,3.66,2.89,8.58,118,7.82,42.99,Low,LinkedIn
3487,46,6.4,3.73,4.63,32,9.86,36.56,High,YouTube
3488,49,1.82,0.89,5.01,22,4.4,18.15,Low,Snapchat
3489,30,1.38,7.94,4.4,63,4.62,35.57,High,LinkedIn
3490,40,6.16,4.31,3.02,37,5.88,67.29,Medium,Twitter
3491,23,5.39,0.68,7.16,68,8.38,18.41,Low,YouTube
3492,24,2.51,4.56,6.54,78,6.95,70.83,Medium,Snapchat
3493,47,8.56,7.03,7.86,29,6.15,2.05,High,LinkedIn
3494,32,11.92,6.29,3.25,15,6.83,37.33,Low,Snapchat
3495,34,5.35,5.76,8.57,53,5.18,47.13,High,Twitter
3496,44,7.87,1.55,4.99,58,7.83,10.52,High,Twitter
3497,22,11.59,5.43,8.48,103,1.68,68.73,Medium,Twitter
3498,43,10.15,6.25,3.64,92,5.58,11.17,Medium,Twitter
3499,24,6.1,4.79,7.46,91,8.26,9.91,Low,Snapchat
3500,43,9.11,7.2,6.48,5,3.72,37.43,High,LinkedIn
3501,21,2.41,2.58,5.15,4,8.59,74.09,Low,Twitter
3502,44,6.63,2.32,3.47,101,8.05,96.4,Low,Snapchat
3503,32,4.07,7.02,6.63,88,6.23,77.83,High,Snapchat
3504,31,2.77,5.19,3.16,91,3.27,47.13,Medium,LinkedIn
3505,38,5.69,0.51,6.01,0,8.75,27.99,Low,Snapchat
3506,46,2.44,3.15,6.63,13,1.27,30.84,Low,Instagram
3507,18,8.69,6.93,7.4,82,6.33,29.09,Low,LinkedIn
3508,36,6.02,0.7,8.95,30,8.04,28.55,High,Snapchat
